Timestamp_S,Data
9.51323,8408335
9.52885,8407866
9.54447,8408565
9.56009,8408525
9.57571,8408224
9.59133,8408622
9.60464,8408428
9.62026,8408206
9.63588,8408522
9.65150,8408423
9.66711,8408671
9.68273,8408639
9.69214,8408436
9.70776,8408530
9.72338,8408447
9.73899,8408497
9.75461,8408217
9.77023,8408256
9.78585,8408429
9.79721,8408351
9.81283,8408505
9.82845,8407846
9.84406,8408307
9.85968,8408360
9.87530,8408601
9.89092,8408536
9.90478,8408532
9.92040,8408295
9.93602,8408200
9.95164,8408647
9.96726,8408556
9.98287,8408222
9.99849,8408545
10.00744,8408610
10.02306,8408443
10.03868,8408449
10.05430,8408311
10.06992,8408445
10.08553,8408296
10.09689,8408661
10.11251,8408251
10.12813,8408244
10.14375,8408408
10.15937,8408475
10.17499,8408407
10.19060,8408260
10.20492,8408782
10.22054,8408717
10.23616,8408467
10.25178,8408570
10.26740,8408265
10.28302,8408623
10.29863,8408551
10.30734,8408470
10.32296,8408556
10.33858,8408505
10.35419,8408167
10.36981,8408399
10.38543,8408634
10.40105,8408593
10.41226,8408296
10.42788,8408125
10.44349,8408358
10.45911,8408537
10.47473,8408448
10.49035,8408119
10.50195,8408594
10.51757,8408608
10.53319,8408813
10.54881,8408727
10.56443,8408306
10.58005,8408005
10.59566,8408841
10.60742,8408449
10.62304,8408423
10.63866,8408619
10.65428,8408951
10.66989,8408460
10.68551,8408256
10.70113,8408268
10.71191,8408303
10.72753,8408607
10.74315,8408218
10.75877,8408818
10.77438,8408200
10.79000,8408238
10.80562,8408267
10.81701,8408297
10.83263,8408429
10.84825,8408497
10.86387,8408173
10.87949,8408559
10.89510,8408813
10.90768,8408252
10.92330,8408309
10.93892,8408484
10.95454,8408500
10.97016,8408539
10.98578,8408467
11.00140,8408354
11.01163,8408293
11.02724,8408434
11.04286,8408643
11.05848,8408449
11.07410,8408572
11.08972,8408595
11.10534,8408500
11.11673,8408280
11.13234,8408423
11.14796,8408620
11.16358,8408452
11.17920,8408614
11.19482,8408368
11.21044,8408830
11.22348,8408257
11.23909,8408461
11.25471,8408388
11.27033,8408437
11.28595,8408473
11.30157,8408453
11.31137,8408331
11.32699,8408433
11.34261,8408523
11.35823,8408761
11.37384,8408822
11.38946,8408236
11.40508,8408410
11.41644,8408423
11.43206,8408460
11.44768,8408626
11.46330,8408056
11.47892,8408567
11.49453,8408275
11.51015,8408446
11.52371,8408579
11.53933,8408708
11.55495,8408668
11.57056,8408438
11.58618,8408153
11.60180,8408285
11.61742,8408375
11.62661,8408605
11.64223,8408519
11.65785,8408452
11.67347,8408551
11.68909,8408429
11.70470,8408125
11.71613,8408434
11.73174,8408527
11.74736,8408217
11.76298,8408423
11.77860,8408666
11.79422,8408441
11.80984,8408357
11.82388,8408425
11.83950,8408240
11.85512,8408185
11.87074,8408153
11.88636,8408177
11.90197,8408342
11.91759,8408161
11.92627,8408341
11.94188,8408514
11.95750,8408219
11.97312,8408349
11.98874,8407867
12.00436,8408590
12.01998,8408563
12.03149,8407970
12.04711,8408324
12.06273,8408075
12.07834,8407939
12.09396,8408233
12.10958,8408445
12.12399,8407987
12.13961,8408486
12.15523,8408151
12.17085,8408474
12.18647,8408191
12.20209,8408536
12.21770,8408256
12.22638,8408658
12.24200,8408332
12.25761,8408422
12.27323,8408435
12.28885,8408832
12.30447,8408271
12.32009,8408342
12.33114,8408528
12.34676,8408523
12.36238,8408187
12.37800,8408242
12.39362,8408796
12.40924,8408621
12.42485,8408718
12.43627,8408644
12.45189,8408722
12.46751,8408546
12.48313,8408811
12.49875,8408769
12.51437,8408454
12.52649,8408652
12.54211,8408580
12.55773,8408330
12.57334,8408884
12.58896,8408837
12.60458,8408300
12.62020,8408250
12.63083,8408472
12.64645,8408445
12.66206,8408318
12.67768,8408468
12.69330,8408494
12.70892,8408497
12.72454,8408591
12.73593,8408936
12.75155,8408354
12.76717,8408277
12.78278,8408470
12.79840,8408732
12.81402,8408084
12.82964,8408708
12.84234,8408023
12.85796,8408438
12.87358,8408581
12.88920,8408179
12.90482,8408416
12.92043,8408432
12.93051,8408586
12.94613,8408166
12.96175,8408153
12.97737,8408552
12.99299,8408219
13.00860,8408422
13.02422,8408534
13.03558,8408311
13.05120,8408369
13.06682,8408307
13.08244,8408404
13.09806,8407996
13.11367,8408361
13.12929,8408444
13.14257,8408612
13.15819,8408216
13.17381,8408727
13.18943,8408245
13.20505,8408411
13.22067,8408491
13.23629,8408091
13.24581,8408529
13.26143,8408471
13.27705,8408322
13.29267,8408830
13.30829,8408622
13.32391,8408340
13.33530,8408523
13.35092,8408336
13.36653,8408398
13.38215,8408828
13.39777,8408537
13.41339,8408930
13.42901,8408169
13.44272,8408414
13.45834,8408452
13.47395,8408369
13.48957,8408420
13.50519,8408574
13.52081,8408868
13.53643,8408452
13.54556,8408501
13.56118,8408487
13.57680,8408476
13.59241,8408217
13.60803,8408477
13.62365,8408538
13.63927,8408573
13.65066,8408379
13.66628,8408199
13.68190,8408966
13.69752,8408326
13.71313,8408468
13.72875,8408683
13.74289,8408247
13.75851,8408332
13.77413,8408321
13.78974,8408509
13.80536,8408619
13.82098,8408385
13.83660,8408563
13.84527,8408501
13.86089,8408566
13.87651,8408337
13.89213,8408235
13.90775,8408589
13.92337,8408410
13.93899,8408408
13.95041,8408402
13.96602,8408080
13.98164,8408513
13.99726,8408599
14.01288,8408729
14.02850,8408580
14.04412,8408477
14.05865,8408638
14.07427,8408578
14.08989,8408158
14.10551,8408708
14.12112,8408328
14.13674,8408131
14.14539,8408302
14.16100,8408388
14.17662,8408256
14.19224,8408120
14.20786,8408350
14.22348,8408590
14.23910,8408384
14.25006,8408627
14.26568,8408565
14.28130,8408049
14.29691,8408334
14.31253,8408578
14.32815,8408545
14.34377,8408532
