Timestamp_S,Data
7.54791,8397086
7.56353,8397149
7.57492,8396793
7.59054,8396974
7.60615,8396988
7.62177,8397043
7.63739,8397170
7.65301,8397596
7.66863,8396904
7.68176,8397571
7.69738,8396912
7.71299,8396742
7.72861,8397359
7.74423,8396971
7.75985,8396948
7.76953,8397030
7.78515,8397279
7.80077,8396969
7.81639,8397107
7.83201,8397175
7.84762,8397280
7.86324,8397572
7.87460,8397103
7.89022,8397429
7.90584,8397116
7.92146,8397037
7.93708,8397162
7.95269,8397253
7.96831,8396955
7.98187,8397240
7.99749,8397017
8.01311,8396927
8.02872,8397198
8.04434,8396799
8.05996,8397271
8.07558,8397143
8.08480,8396943
8.10042,8397240
8.11604,8396817
8.13166,8397085
8.14728,8397303
8.16290,8397331
8.17426,8397143
8.18987,8396975
8.20549,8397215
8.22111,8397045
8.23673,8397232
8.25235,8397273
8.26797,8396979
8.28204,8396829
8.29766,8396924
8.31328,8397177
8.32890,8397019
8.34452,8396790
8.36013,8396909
8.37575,8396940
8.38446,8397159
8.40008,8397668
8.41569,8397289
8.43131,8396992
8.44693,8397047
8.46255,8397316
8.47817,8396966
8.48950,8396899
8.50512,8397065
8.52073,8396894
8.53635,8397176
8.55197,8397355
8.56759,8397003
8.58215,8396979
8.59777,8396985
8.61339,8397089
8.62901,8396966
8.64463,8397182
8.66025,8397269
8.67586,8397299
8.68454,8397125
8.70016,8397296
8.71578,8397370
8.73139,8397110
8.74701,8397038
8.76263,8396739
8.77825,8397325
8.78927,8397127
8.80489,8397035
8.82051,8396947
8.83613,8397111
8.85175,8396962
8.86737,8396810
8.88298,8396961
8.89434,8397259
8.90996,8397352
8.92558,8397120
8.94120,8397095
8.95682,8397312
8.97244,8397092
8.98471,8397192
9.00033,8397389
9.01595,8397258
9.03157,8397075
9.04718,8396974
9.06280,8397010
9.07842,8397079
9.08896,8396767
9.10458,8397135
9.12019,8397130
9.13581,8397324
9.15143,8396729
9.16705,8397254
9.18267,8397325
9.19406,8396793
9.20968,8396883
9.22530,8397325
9.24091,8397155
9.25653,8397189
9.27215,8396835
9.28777,8397001
9.30053,8397382
9.31615,8397328
9.33177,8397202
9.34739,8396952
9.36301,8396517
9.37862,8397224
9.38852,8396958
9.40414,8397428
9.41976,8396864
9.43537,8396912
9.45099,8396950
9.46661,8396792
9.48223,8397079
9.49371,8397384
9.50933,8397369
9.52495,8397095
9.54057,8397173
9.55619,8397137
9.57180,8397019
9.58742,8397299
9.60074,8397279
9.61635,8397235
9.63197,8396993
9.64759,8397168
9.66321,8397053
9.67883,8397401
9.69445,8396966
9.70385,8397162
9.71947,8397219
9.73509,8397557
9.75071,8397168
9.76633,8397245
9.78194,8397161
9.79330,8397434
9.80892,8397052
9.82454,8397333
9.84016,8397478
9.85578,8397310
9.87140,8397012
9.88702,8397017
9.90088,8397260
9.91650,8397129
9.93211,8397276
9.94773,8397249
9.96335,8396810
9.97897,8397565
9.99459,8396796
10.00354,8396863
10.01916,8397291
10.03477,8397355
10.05039,8396741
10.06601,8397381
10.08163,8397063
10.09725,8397123
10.10861,8397145
10.12423,8397194
10.13984,8396967
10.15546,8397021
10.17108,8397129
10.18670,8396977
10.20102,8396993
10.21664,8397011
10.23226,8397080
10.24787,8396972
10.26349,8397066
10.27911,8397028
10.29473,8396923
10.30343,8397192
10.31905,8397105
10.33467,8397322
10.35029,8397229
10.36591,8397208
10.38153,8396750
10.39715,8397345
10.40835,8397117
10.42397,8396942
10.43959,8396959
10.45521,8397341
10.47083,8397512
10.48644,8396748
10.50206,8396689
10.51367,8397091
10.52929,8397380
10.54490,8397382
10.56052,8396832
10.57614,8396920
10.59176,8397532
10.60352,8397356
10.61913,8396919
10.63475,8397169
10.65037,8397221
10.66599,8396983
10.68161,8397098
10.69723,8397389
10.70801,8397200
10.72362,8396888
10.73924,8396932
10.75486,8396935
10.77048,8397042
10.78610,8397105
10.80172,8397202
10.81311,8397091
10.82873,8397448
10.84434,8397261
10.85996,8397243
10.87558,8397008
10.89120,8396884
10.90682,8397053
10.91940,8397180
10.93502,8397013
10.95064,8397086
10.96625,8397633
10.98187,8397151
10.99749,8397101
11.00772,8397133
11.02334,8397221
11.03896,8397251
11.05458,8397236
11.07019,8397121
11.08581,8397087
11.10143,8397180
11.11282,8397375
11.12844,8397079
11.14406,8397019
11.15968,8396987
11.17530,8397175
11.19091,8397133
11.20653,8396979
11.21957,8397335
11.23519,8397057
11.25081,8397093
11.26643,8396722
11.28204,8397026
11.29766,8397356
11.31328,8396746
11.32308,8397052
11.33870,8397294
11.35432,8397234
11.36994,8397202
11.38556,8396814
11.40118,8396622
11.41254,8396961
11.42816,8397110
11.44377,8397042
11.45939,8396914
11.47501,8396812
11.49063,8396897
11.50625,8397445
11.51980,8396834
11.53542,8396910
11.55104,8397415
11.56666,8397013
11.58228,8396798
11.59790,8397093
11.61352,8396922
11.62271,8397030
11.63833,8396810
11.65394,8397070
11.66956,8397394
11.68518,8397385
11.70080,8397220
11.71642,8397000
11.72784,8397360
11.74346,8397014
11.75908,8397658
11.77469,8397345
11.79031,8397451
11.80593,8396887
11.81998,8397231
11.83560,8397154
11.85121,8397445
11.86683,8397091
11.88245,8396965
11.89807,8397183
11.91369,8397367
11.92236,8396745
11.93798,8397302
11.95360,8397090
11.96922,8397042
11.98484,8396972
12.00045,8396938
12.01607,8397100
12.02758,8397150
12.04320,8397075
12.05882,8397157
12.07444,8397124
12.09006,8397299
12.10568,8396929
12.12130,8397155
12.13571,8396986
12.15133,8396973
