Timestamp_S,Data
115.66289,7795319
115.66489,7795374
115.66689,7795185
115.66889,7794831
115.67089,7794413
115.67289,7794022
115.67489,7793722
115.67689,7793539
115.67889,7793467
115.68089,7793470
115.68289,7793501
115.68489,7793521
115.68689,7793509
115.68889,7793456
115.69089,7793364
115.69289,7793237
115.69489,7793083
115.69689,7792910
115.69889,7792724
115.70089,7792532
115.70289,7792339
115.70489,7792155
115.70689,7791992
115.70889,7791864
115.71089,7791783
115.71289,7791756
115.71489,7791785
115.71689,7791861
115.71889,7791966
115.72089,7792083
115.72289,7792193
115.72489,7792282
115.72689,7792344
115.72889,7792382
115.73089,7792406
115.73289,7792425
115.73416,7792451
115.73616,7792488
115.73816,7792528
115.74016,7792551
115.74216,7792534
115.74416,7792459
115.74616,7792315
115.74816,7792107
115.75016,7791857
115.75216,7791606
115.75416,7791395
115.75616,7791250
115.75816,7791174
115.76016,7791159
115.76216,7791195
115.76416,7791274
115.76616,7791408
115.76816,7791620
115.77016,7791940
115.77216,7792382
115.77416,7792926
115.77616,7793514
115.77816,7794056
115.78016,7794463
115.78216,7794663
115.78416,7794626
115.78616,7794371
115.78816,7793972
115.79016,7793522
115.79216,7793108
115.79416,7792792
115.79616,7792604
115.79816,7792541
115.80016,7792572
115.80216,7792651
115.80416,7792742
115.80616,7792821
115.80816,7792878
115.81016,7792909
115.81216,7792919
115.81416,7792914
115.81616,7792902
115.81816,7792887
115.82016,7792871
115.82216,7792850
115.82416,7792819
115.82616,7792773
115.82816,7792712
115.83016,7792638
115.83216,7792557
115.83416,7792478
115.83616,7792410
115.83816,7792358
115.84016,7792323
115.84216,7792301
115.84416,7792285
115.84546,7792265
115.84746,7792233
115.84946,7792178
115.85146,7792091
115.85346,7791969
115.85546,7791818
115.85746,7791653
115.85946,7791481
115.86146,7791310
115.86346,7791144
115.86546,7790996
115.86746,7790885
115.86946,7790841
115.87146,7790899
115.87346,7791092
115.87546,7791435
115.87746,7791913
115.87946,7792471
115.88146,7793026
115.88346,7793488
115.88546,7793781
115.88746,7793861
115.88946,7793732
115.89146,7793446
115.89346,7793077
115.89546,7792703
115.89746,7792382
115.89946,7792143
115.90146,7791990
115.90346,7791902
115.90546,7791849
115.90746,7791810
115.90946,7791777
115.91146,7791757
115.91346,7791755
115.91546,7791772
115.91746,7791807
115.91946,7791849
115.92146,7791891
115.92346,7791922
115.92546,7791938
115.92746,7791936
115.92946,7791921
115.93146,7791902
115.93346,7791887
115.93546,7791882
115.93746,7791893
115.93946,7791919
115.94146,7791954
115.94346,7791990
115.94546,7792019
115.94746,7792035
115.94946,7792035
115.95146,7792020
115.95346,7791998
115.95546,7791978
115.95673,7791970
115.95873,7791981
115.96073,7792011
115.96273,7792050
115.96473,7792081
115.96673,7792089
115.96873,7792067
115.97073,7792008
115.97273,7791906
115.97473,7791760
115.97673,7791584
115.97873,7791402
115.98073,7791257
115.98273,7791200
115.98473,7791288
115.98673,7791563
115.98873,7792037
115.99073,7792677
115.99273,7793405
115.99473,7794115
115.99673,7794698
115.99873,7795069
116.00073,7795189
116.00273,7795073
116.00473,7794783
116.00673,7794403
116.00873,7794011
116.01073,7793662
116.01273,7793383
116.01473,7793172
116.01673,7793003
116.01873,7792852
116.02073,7792705
116.02273,7792567
116.02473,7792450
116.02673,7792369
116.02873,7792332
116.03073,7792345
116.03273,7792405
116.03473,7792503
116.03673,7792626
116.03873,7792757
116.04073,7792881
116.04273,7792986
116.04473,7793068
116.04673,7793124
116.04873,7793159
116.05073,7793180
116.05273,7793192
116.05473,7793197
116.05673,7793196
116.05873,7793185
116.06073,7793158
116.06273,7793106
116.06473,7793025
116.06673,7792913
116.06799,7792771
116.06999,7792603
116.07199,7792417
116.07399,7792218
116.07599,7792011
116.07799,7791808
116.07999,7791628
116.08199,7791489
116.08399,7791396
116.08599,7791345
116.08799,7791325
116.08999,7791328
116.09199,7791347
116.09399,7791393
116.09599,7791488
116.09799,7791663
116.09999,7791940
116.10199,7792315
116.10399,7792753
116.10599,7793186
116.10799,7793537
116.10999,7793736
116.11199,7793740
116.11399,7793551
