12/18/2023 4:59:48 PM: 36.028458075837335
12/18/2023 4:59:49 PM: 36.75478751812008
12/18/2023 4:59:49 PM: 36.75478751812008
12/18/2023 4:59:49 PM: 36.75478751812008
12/18/2023 4:59:49 PM: 36.75478751812008
12/18/2023 4:59:49 PM: 36.75478751812008
12/18/2023 4:59:49 PM: 36.75478751812008
12/18/2023 4:59:49 PM: 36.75478751812008
12/18/2023 4:59:49 PM: 36.028458075837335
12/18/2023 4:59:49 PM: 35.34752422369726
12/18/2023 4:59:49 PM: 36.028458075837335
12/18/2023 4:59:49 PM: 36.75478751812008
12/18/2023 4:59:49 PM: 36.028458075837335
12/18/2023 4:59:49 PM: 36.75478751812008
12/18/2023 4:59:50 PM: 36.028458075837335
12/18/2023 4:59:50 PM: 36.75478751812008
12/18/2023 4:59:50 PM: 36.08186465247577
12/18/2023 4:59:50 PM: 36.028458075837335
12/18/2023 4:59:50 PM: 36.028458075837335
12/18/2023 4:59:50 PM: 36.028458075837335
12/18/2023 4:59:50 PM: 36.028458075837335
12/18/2023 4:59:50 PM: 36.75478751812008
12/18/2023 4:59:50 PM: 36.08186465247577
12/18/2023 4:59:50 PM: 36.028458075837335
12/18/2023 4:59:50 PM: 36.028458075837335
12/18/2023 4:59:50 PM: 36.75478751812008
12/18/2023 4:59:50 PM: 36.75478751812008
12/18/2023 4:59:51 PM: 36.75478751812008
12/18/2023 4:59:51 PM: 36.028458075837335
12/18/2023 4:59:51 PM: 36.75478751812008
12/18/2023 4:59:51 PM: 36.028458075837335
12/18/2023 4:59:51 PM: 36.08186465247577
12/18/2023 4:59:51 PM: 36.75478751812008
12/18/2023 4:59:51 PM: 36.75478751812008
12/18/2023 4:59:51 PM: 36.75478751812008
12/18/2023 4:59:51 PM: 36.75478751812008
12/18/2023 4:59:51 PM: 36.028458075837335
12/18/2023 4:59:51 PM: 36.75478751812008
12/18/2023 4:59:51 PM: 36.75478751812008
12/18/2023 4:59:51 PM: 36.028458075837335
12/18/2023 4:59:52 PM: 36.08186465247577
12/18/2023 4:59:52 PM: 36.75478751812008
12/18/2023 4:59:52 PM: 36.75478751812008
12/18/2023 4:59:52 PM: 35.34752422369726
12/18/2023 4:59:52 PM: 36.08186465247577
12/18/2023 4:59:52 PM: 35.34752422369726
12/18/2023 4:59:52 PM: 36.75478751812008
12/18/2023 4:59:52 PM: 36.75478751812008
12/18/2023 4:59:52 PM: 36.75478751812008
12/18/2023 4:59:52 PM: 36.75478751812008
12/18/2023 4:59:52 PM: 36.75478751812008
12/18/2023 4:59:52 PM: 36.028458075837335
12/18/2023 4:59:52 PM: 36.75478751812008
12/18/2023 4:59:53 PM: 36.75478751812008
12/18/2023 4:59:53 PM: 36.028458075837335
12/18/2023 4:59:53 PM: 36.028458075837335
12/18/2023 4:59:53 PM: 36.028458075837335
12/18/2023 4:59:53 PM: 36.028458075837335
12/18/2023 4:59:53 PM: 36.75478751812008
12/18/2023 4:59:53 PM: 36.08186465247577
12/18/2023 4:59:53 PM: 36.028458075837335
12/18/2023 4:59:53 PM: 36.028458075837335
12/18/2023 4:59:53 PM: 36.75478751812008
12/18/2023 4:59:53 PM: 36.75478751812008
12/18/2023 4:59:53 PM: 36.028458075837335
12/18/2023 4:59:53 PM: 36.08186465247577
12/18/2023 4:59:54 PM: 36.028458075837335
12/18/2023 4:59:54 PM: 36.08186465247577
12/18/2023 4:59:54 PM: 36.028458075837335
12/18/2023 4:59:54 PM: 36.75478751812008
12/18/2023 4:59:54 PM: 36.028458075837335
12/18/2023 4:59:54 PM: 36.028458075837335
12/18/2023 4:59:54 PM: 35.34752422369726
12/18/2023 4:59:54 PM: 36.028458075837335
12/18/2023 4:59:54 PM: 36.75478751812008
12/18/2023 4:59:54 PM: 36.028458075837335
12/18/2023 4:59:54 PM: 36.75478751812008
12/18/2023 4:59:54 PM: 36.75478751812008
12/18/2023 4:59:55 PM: 36.08186465247577
12/18/2023 4:59:55 PM: 36.028458075837335
12/18/2023 4:59:55 PM: 35.34752422369726
12/18/2023 4:59:55 PM: 36.75478751812008
12/18/2023 4:59:55 PM: 36.028458075837335
12/18/2023 4:59:55 PM: 36.028458075837335
12/18/2023 4:59:55 PM: 35.34752422369726
12/18/2023 4:59:55 PM: 36.75478751812008
12/18/2023 4:59:55 PM: 36.028458075837335
12/18/2023 4:59:55 PM: 36.028458075837335
12/18/2023 4:59:55 PM: 36.75478751812008
12/18/2023 4:59:55 PM: 36.75478751812008
12/18/2023 4:59:55 PM: 36.028458075837335
12/18/2023 4:59:56 PM: 36.028458075837335
12/18/2023 4:59:56 PM: 36.75478751812008
12/18/2023 4:59:56 PM: 36.75478751812008
12/18/2023 4:59:56 PM: 36.028458075837335
12/18/2023 4:59:56 PM: 36.028458075837335
12/18/2023 4:59:56 PM: 36.75478751812008
12/18/2023 4:59:56 PM: 36.028458075837335
